tagName, timeStamp, value, quality
Analog_8, 04-10-2020 15:18:00.675, 57.320006037797675, 192 
Analog_9, 04-10-2020 15:18:00.696, 81.84667093167411, 192 
Analog_0, 04-10-2020 15:18:00.737, 23.72979450069136, 192 
Analog_1, 04-10-2020 15:18:00.758, 32.0473274790023, 192 
Analog_2, 04-10-2020 15:18:00.779, 89.69363442611265, 192 
Analog_3, 04-10-2020 15:18:00.802, 64.91368807691293, 192 
Analog_4, 04-10-2020 15:18:00.822, 81.91191936449445, 192 
Analog_5, 04-10-2020 15:18:00.843, 10.339121603568124, 192 
Analog_6, 04-10-2020 15:18:00.863, 55.53269578955796, 192 
Analog_7, 04-10-2020 15:18:00.885, 62.44254764550601, 192 
Analog_8, 04-10-2020 15:18:00.905, 97.4275546123756, 192 
Analog_9, 04-10-2020 15:18:00.926, 19.738480377133538, 192 
Analog_0, 04-10-2020 15:18:00.967, 25.278627668105138, 192 
Analog_1, 04-10-2020 15:18:00.988, 71.34381757578493, 192 
Analog_2, 04-10-2020 15:18:01.009, 58.93586776149999, 192 
Analog_3, 04-10-2020 15:18:01.031, 42.84424758415856, 192 
Analog_4, 04-10-2020 15:18:01.051, 19.01976723719596, 192 
Analog_5, 04-10-2020 15:18:01.072, 60.60036919171581, 192 
Analog_6, 04-10-2020 15:18:01.092, 51.79408850845155, 192 
Analog_7, 04-10-2020 15:18:01.113, 85.06789934469278, 192 
Analog_8, 04-10-2020 15:18:01.135, 10.888815173492993, 192 
Analog_9, 04-10-2020 15:18:01.157, 59.266330918800406, 192 
Analog_0, 04-10-2020 15:18:01.199, 94.05026247116626, 192 
Analog_1, 04-10-2020 15:18:01.220, 64.04779856690472, 192 
Analog_2, 04-10-2020 15:18:01.242, 36.831073504705046, 192 
Analog_3, 04-10-2020 15:18:01.263, 27.546450036023764, 192 
Analog_4, 04-10-2020 15:18:01.285, 81.6676519090349, 192 
Analog_5, 04-10-2020 15:18:01.306, 1.4446958075538308, 192 
Analog_6, 04-10-2020 15:18:01.329, 48.34901639315039, 192 
Analog_7, 04-10-2020 15:18:01.351, 54.85536864140703, 192 
Analog_8, 04-10-2020 15:18:01.372, 35.244612368436414, 192 
Analog_9, 04-10-2020 15:18:01.393, 0.1293143914483541, 192 
Analog_0, 04-10-2020 15:18:01.436, 36.17647188934565, 192 
Analog_1, 04-10-2020 15:18:01.457, 20.260256417568247, 192 
Analog_2, 04-10-2020 15:18:01.478, 98.40384048083766, 192 
Analog_3, 04-10-2020 15:18:01.500, 20.33930832229467, 192 
Analog_4, 04-10-2020 15:18:01.521, 7.3083166439323, 192 
Analog_5, 04-10-2020 15:18:01.543, 45.3391753275497, 192 
Analog_6, 04-10-2020 15:18:01.564, 24.060186366355385, 192 
Analog_7, 04-10-2020 15:18:01.585, 52.07425010262221, 192 
Analog_8, 04-10-2020 15:18:01.606, 36.40920677087549, 192 
Analog_9, 04-10-2020 15:18:01.627, 67.24140107388293, 192 
